"","BOROUGH","NEIGHBORHOOD","TYPE.OF.HOME","NUMBER.OF.SALES","LOWEST.SALE.PRICE","AVERAGE.SALE.PRICE","MEDIAN.SALE.PRICE","HIGHEST.SALE.PRICE","YEAR","DISTRICT"
"5681","Queens","BUSHWICK","03 THREE FAMILY HOMES",114,2e+05,704907,675000,2450000,2014,"BUSHWICK"
"5682","Queens","CANARSIE","01 ONE FAMILY HOMES",72,2e+05,368208,372500,520000,2014,"CANARSIE"
"5683","Queens","CANARSIE","02 TWO FAMILY HOMES",221,2e+05,434322,450000,716000,2014,"CANARSIE"
"5684","Queens","CANARSIE","03 THREE FAMILY HOMES",35,210500,489916,530000,650000,2014,"CANARSIE"
"5685","Queens","CARROLL GARDENS","01 ONE FAMILY HOMES",11,963000,3406287,3400000,7e+06,2014,"CARROLL GARDENS"
"5686","Queens","CARROLL GARDENS","02 TWO FAMILY HOMES",20,550000,2590299,2627500,3792981,2014,"CARROLL GARDENS"
"5687","Queens","CARROLL GARDENS","03 THREE FAMILY HOMES",14,748000,2066929,1975000,3300000,2014,"CARROLL GARDENS"
"5688","Queens","CLINTON HILL","01 ONE FAMILY HOMES",7,750000,2008480,1500000,4600000,2014,"CLINTON HILL"
"5689","Queens","CLINTON HILL","02 TWO FAMILY HOMES",31,2e+05,2043900,1830000,6500000,2014,"CLINTON HILL"
"5690","Queens","CLINTON HILL","03 THREE FAMILY HOMES",13,940000,1936581,2e+06,2920000,2014,"CLINTON HILL"
"5691","Queens","COBBLE HILL","01 ONE FAMILY HOMES",4,3e+05,2837500,3250000,4550000,2014,"COBBLE HILL"
"5692","Queens","COBBLE HILL","02 TWO FAMILY HOMES",3,1250000,2358333,2225000,3600000,2014,"COBBLE HILL"
"5693","Queens","COBBLE HILL","03 THREE FAMILY HOMES",7,1500000,2922143,2335000,4500000,2014,"COBBLE HILL"
"5694","Queens","COBBLE HILL-WEST","02 TWO FAMILY HOMES",3,1150000,1388333,1250000,1765000,2014,"COBBLE HILL-WEST"
"5695","Queens","COBBLE HILL-WEST","03 THREE FAMILY HOMES",7,1100000,1538143,1475000,2207000,2014,"COBBLE HILL-WEST"
"5696","Queens","CONEY ISLAND","01 ONE FAMILY HOMES",24,225000,353313,366500,460000,2014,"CONEY ISLAND"
"5697","Queens","CONEY ISLAND","02 TWO FAMILY HOMES",1,476000,476000,476000,476000,2014,"CONEY ISLAND"
"5698","Queens","CONEY ISLAND","03 THREE FAMILY HOMES",3,295000,530833,635000,662500,2014,"CONEY ISLAND"
"5699","Queens","CROWN HEIGHTS","01 ONE FAMILY HOMES",51,2e+05,806882,750000,1895000,2014,"CROWN HEIGHTS"
"5700","Queens","CROWN HEIGHTS","02 TWO FAMILY HOMES",164,2e+05,788192,671500,5942670,2014,"CROWN HEIGHTS"
"5701","Queens","CROWN HEIGHTS","03 THREE FAMILY HOMES",48,205000,912276,867500,1950000,2014,"CROWN HEIGHTS"
"5702","Queens","CYPRESS HILLS","01 ONE FAMILY HOMES",33,205000,345096,350000,585000,2014,"CYPRESS HILLS"
"5703","Queens","CYPRESS HILLS","02 TWO FAMILY HOMES",97,210000,448283,451500,680000,2014,"CYPRESS HILLS"
"5704","Queens","CYPRESS HILLS","03 THREE FAMILY HOMES",32,210000,424753,421750,770000,2014,"CYPRESS HILLS"
"5705","Queens","DOWNTOWN-FULTON FERRY","01 ONE FAMILY HOMES",1,1780000,1780000,1780000,1780000,2014,"DOWNTOWN-FULTON FERRY"
"5706","Queens","DOWNTOWN-FULTON FERRY","03 THREE FAMILY HOMES",2,975000,982000,982000,989000,2014,"DOWNTOWN-FULTON FERRY"
"5707","Queens","DOWNTOWN-FULTON MALL","01 ONE FAMILY HOMES",7,3350000,4077753,3650850,6496800,2014,"DOWNTOWN-FULTON MALL"
"5708","Queens","DOWNTOWN-FULTON MALL","02 TWO FAMILY HOMES",1,650000,650000,650000,650000,2014,"DOWNTOWN-FULTON MALL"
"5709","Queens","DOWNTOWN-METROTECH","03 THREE FAMILY HOMES",1,1585000,1585000,1585000,1585000,2014,"DOWNTOWN-METROTECH"
"5710","Queens","DYKER HEIGHTS","01 ONE FAMILY HOMES",73,3e+05,736858,730000,1280000,2014,"DYKER HEIGHTS"
"5711","Queens","DYKER HEIGHTS","02 TWO FAMILY HOMES",67,235000,838464,890000,1350000,2014,"DYKER HEIGHTS"
"5712","Queens","DYKER HEIGHTS","03 THREE FAMILY HOMES",23,440268,900412,950000,1300000,2014,"DYKER HEIGHTS"
"5713","Queens","EAST NEW YORK","01 ONE FAMILY HOMES",49,2e+05,333122,332000,567000,2014,"EAST NEW YORK"
"5714","Queens","EAST NEW YORK","02 TWO FAMILY HOMES",209,2e+05,413787,425000,746000,2014,"EAST NEW YORK"
"5715","Queens","EAST NEW YORK","03 THREE FAMILY HOMES",99,2e+05,411193,4e+05,1013832,2014,"EAST NEW YORK"
"5716","Queens","FLATBUSH-CENTRAL","01 ONE FAMILY HOMES",64,2e+05,1039345,984250,2700000,2014,"FLATBUSH-CENTRAL"
"5717","Queens","FLATBUSH-CENTRAL","02 TWO FAMILY HOMES",86,2e+05,729973,630500,2025000,2014,"FLATBUSH-CENTRAL"
"5718","Queens","FLATBUSH-CENTRAL","03 THREE FAMILY HOMES",29,207000,603076,550000,1750000,2014,"FLATBUSH-CENTRAL"
"5719","Queens","FLATBUSH-EAST","01 ONE FAMILY HOMES",137,2e+05,464505,393000,5640000,2014,"FLATBUSH-EAST"
"5720","Queens","FLATBUSH-EAST","02 TWO FAMILY HOMES",121,203500,469040,459000,1105000,2014,"FLATBUSH-EAST"
"5721","Queens","FLATBUSH-EAST","03 THREE FAMILY HOMES",26,225000,475040,502200,699000,2014,"FLATBUSH-EAST"
"5722","Queens","FLATBUSH-LEFFERTS GARDEN","01 ONE FAMILY HOMES",45,2e+05,1205556,1205000,2400000,2014,"FLATBUSH-LEFFERTS GARDEN"
"5723","Queens","FLATBUSH-LEFFERTS GARDEN","02 TWO FAMILY HOMES",28,2e+05,909929,754500,2e+06,2014,"FLATBUSH-LEFFERTS GARDEN"
"5724","Queens","FLATBUSH-LEFFERTS GARDEN","03 THREE FAMILY HOMES",5,575000,1031000,1100000,1500000,2014,"FLATBUSH-LEFFERTS GARDEN"
"5725","Queens","FLATBUSH-NORTH","01 ONE FAMILY HOMES",30,205000,413833,387500,9e+05,2014,"FLATBUSH-NORTH"
"5726","Queens","FLATBUSH-NORTH","02 TWO FAMILY HOMES",67,217000,460718,404000,1250000,2014,"FLATBUSH-NORTH"
"5727","Queens","FLATBUSH-NORTH","03 THREE FAMILY HOMES",19,327000,534727,505000,795000,2014,"FLATBUSH-NORTH"
"5728","Queens","FLATLANDS","01 ONE FAMILY HOMES",32,250000,394625,388000,570000,2014,"FLATLANDS"
"5729","Queens","FLATLANDS","02 TWO FAMILY HOMES",49,230000,470095,480000,630000,2014,"FLATLANDS"
"5730","Queens","FLATLANDS","03 THREE FAMILY HOMES",5,360000,593000,640000,665000,2014,"FLATLANDS"
"5731","Queens","FORT GREENE","01 ONE FAMILY HOMES",6,499000,2738167,3077500,3750000,2014,"FORT GREENE"
"5732","Queens","FORT GREENE","02 TWO FAMILY HOMES",17,1800000,2689235,2600000,3500000,2014,"FORT GREENE"
"5733","Queens","FORT GREENE","03 THREE FAMILY HOMES",15,235000,1534067,1610000,2495000,2014,"FORT GREENE"
"5734","Queens","GERRITSEN BEACH","01 ONE FAMILY HOMES",56,203500,344390,350000,5e+05,2014,"GERRITSEN BEACH"
"5735","Queens","GERRITSEN BEACH","02 TWO FAMILY HOMES",5,232500,474500,505000,620000,2014,"GERRITSEN BEACH"
"5736","Queens","GOWANUS","01 ONE FAMILY HOMES",3,325000,1391333,1200000,2649000,2014,"GOWANUS"
"5737","Queens","GOWANUS","02 TWO FAMILY HOMES",22,425000,2411743,1490000,2e+07,2014,"GOWANUS"
"5738","Queens","GOWANUS","03 THREE FAMILY HOMES",14,301650,1383575,1400000,3100000,2014,"GOWANUS"
"5739","Queens","GRAVESEND","01 ONE FAMILY HOMES",59,230000,612408,639000,1300000,2014,"GRAVESEND"
"5740","Queens","GRAVESEND","02 TWO FAMILY HOMES",132,2e+05,733246,729000,1230000,2014,"GRAVESEND"
"5741","Queens","GRAVESEND","03 THREE FAMILY HOMES",52,280000,919625,950000,1280000,2014,"GRAVESEND"
"5742","Queens","GREENPOINT","01 ONE FAMILY HOMES",3,995000,1215000,1150000,1500000,2014,"GREENPOINT"
"5743","Queens","GREENPOINT","02 TWO FAMILY HOMES",30,480000,1377185,1275000,2700000,2014,"GREENPOINT"
"5744","Queens","GREENPOINT","03 THREE FAMILY HOMES",19,765000,1577516,1600000,2300000,2014,"GREENPOINT"
"5745","Queens","KENSINGTON","01 ONE FAMILY HOMES",8,233599,799675,689000,1612814,2014,"KENSINGTON"
"5746","Queens","KENSINGTON","02 TWO FAMILY HOMES",13,275000,888532,910000,1286000,2014,"KENSINGTON"
"5747","Queens","KENSINGTON","03 THREE FAMILY HOMES",6,487200,902700,945000,1200000,2014,"KENSINGTON"
"5748","Queens","MADISON","01 ONE FAMILY HOMES",79,215232,733847,660000,1900000,2014,"MADISON"
"5749","Queens","MADISON","02 TWO FAMILY HOMES",53,2e+05,739214,670000,1516000,2014,"MADISON"
"5750","Queens","MADISON","03 THREE FAMILY HOMES",4,8e+05,877250,864500,980000,2014,"MADISON"
"5751","Queens","MANHATTAN BEACH","01 ONE FAMILY HOMES",41,380000,1325257,1070000,7750000,2014,"MANHATTAN BEACH"
"5752","Queens","MANHATTAN BEACH","02 TWO FAMILY HOMES",8,730000,1397500,1200000,2500000,2014,"MANHATTAN BEACH"
"5753","Queens","MARINE PARK","01 ONE FAMILY HOMES",123,2e+05,505574,499500,885000,2014,"MARINE PARK"
"5754","Queens","MARINE PARK","02 TWO FAMILY HOMES",42,280000,599310,605000,780000,2014,"MARINE PARK"
"5755","Queens","MARINE PARK","03 THREE FAMILY HOMES",2,428000,544000,544000,660000,2014,"MARINE PARK"
"5756","Queens","MIDWOOD","01 ONE FAMILY HOMES",94,238942,827687,738000,2240150,2014,"MIDWOOD"
"5757","Queens","MIDWOOD","02 TWO FAMILY HOMES",57,225000,816896,775000,1825000,2014,"MIDWOOD"
"5758","Queens","MIDWOOD","03 THREE FAMILY HOMES",10,250000,879400,847500,1650000,2014,"MIDWOOD"
"5759","Queens","MILL BASIN","01 ONE FAMILY HOMES",49,227474,826239,8e+05,1900000,2014,"MILL BASIN"
"5760","Queens","MILL BASIN","02 TWO FAMILY HOMES",31,450000,737452,705000,1600000,2014,"MILL BASIN"
"5761","Queens","NAVY YARD","01 ONE FAMILY HOMES",1,360000,360000,360000,360000,2014,"NAVY YARD"
"5762","Queens","NAVY YARD","02 TWO FAMILY HOMES",3,350000,720000,9e+05,910000,2014,"NAVY YARD"
"5763","Queens","NAVY YARD","03 THREE FAMILY HOMES",1,675000,675000,675000,675000,2014,"NAVY YARD"
"5764","Queens","OCEAN HILL","01 ONE FAMILY HOMES",14,240000,566107,417500,1280000,2014,"OCEAN HILL"
"5765","Queens","OCEAN HILL","02 TWO FAMILY HOMES",149,2e+05,548826,499000,1325000,2014,"OCEAN HILL"
"5766","Queens","OCEAN HILL","03 THREE FAMILY HOMES",88,2e+05,568732,507500,2094750,2014,"OCEAN HILL"
"5767","Queens","OCEAN PARKWAY-NORTH","01 ONE FAMILY HOMES",70,2e+05,980685,776000,4900000,2014,"OCEAN PARKWAY-NORTH"
"5768","Queens","OCEAN PARKWAY-NORTH","02 TWO FAMILY HOMES",57,3e+05,980500,860000,3500000,2014,"OCEAN PARKWAY-NORTH"
"5769","Queens","OCEAN PARKWAY-NORTH","03 THREE FAMILY HOMES",12,575000,1147833,1075000,2450000,2014,"OCEAN PARKWAY-NORTH"
"5770","Queens","OCEAN PARKWAY-SOUTH","01 ONE FAMILY HOMES",31,375000,1637661,875000,4400000,2014,"OCEAN PARKWAY-SOUTH"
"5771","Queens","OCEAN PARKWAY-SOUTH","02 TWO FAMILY HOMES",53,308000,943104,675000,4200000,2014,"OCEAN PARKWAY-SOUTH"
"5772","Queens","OCEAN PARKWAY-SOUTH","03 THREE FAMILY HOMES",21,2e+05,828633,825000,1150000,2014,"OCEAN PARKWAY-SOUTH"
"5773","Queens","OLD MILL BASIN","01 ONE FAMILY HOMES",57,219000,397361,412000,545000,2014,"OLD MILL BASIN"
"5774","Queens","OLD MILL BASIN","02 TWO FAMILY HOMES",34,250000,484959,469275,720000,2014,"OLD MILL BASIN"
"5775","Queens","OLD MILL BASIN","03 THREE FAMILY HOMES",2,587500,587500,587500,587500,2014,"OLD MILL BASIN"
"5776","Queens","PARK SLOPE","01 ONE FAMILY HOMES",13,805000,3275269,2887500,10775000,2014,"PARK SLOPE"
"5777","Queens","PARK SLOPE","02 TWO FAMILY HOMES",43,551921,2706239,2583750,4850000,2014,"PARK SLOPE"
"5778","Queens","PARK SLOPE","03 THREE FAMILY HOMES",34,925536,2569167,2461250,5380336,2014,"PARK SLOPE"
"5779","Queens","PARK SLOPE SOUTH","01 ONE FAMILY HOMES",11,594000,1294182,1275000,2210000,2014,"PARK SLOPE SOUTH"
"5780","Queens","PARK SLOPE SOUTH","02 TWO FAMILY HOMES",35,281250,1731772,1675000,3035000,2014,"PARK SLOPE SOUTH"
"5781","Queens","PARK SLOPE SOUTH","03 THREE FAMILY HOMES",14,250000,1760000,2087500,2525000,2014,"PARK SLOPE SOUTH"
"5782","Queens","PROSPECT HEIGHTS","01 ONE FAMILY HOMES",2,3e+05,1620500,1620500,2941000,2014,"PROSPECT HEIGHTS"
"5783","Queens","PROSPECT HEIGHTS","02 TWO FAMILY HOMES",17,975000,2215639,2085000,3500000,2014,"PROSPECT HEIGHTS"
"5784","Queens","PROSPECT HEIGHTS","03 THREE FAMILY HOMES",8,4e+05,1754250,1857000,2710000,2014,"PROSPECT HEIGHTS"
"5785","Queens","RED HOOK","01 ONE FAMILY HOMES",1,660000,660000,660000,660000,2014,"RED HOOK"
"5786","Queens","RED HOOK","02 TWO FAMILY HOMES",15,550000,1123152,1200000,1850000,2014,"RED HOOK"
"5787","Queens","RED HOOK","03 THREE FAMILY HOMES",4,610000,1216250,1252500,1750000,2014,"RED HOOK"
"5788","Queens","SEAGATE","01 ONE FAMILY HOMES",12,350000,648750,525000,1400000,2014,"SEAGATE"
"5789","Queens","SEAGATE","02 TWO FAMILY HOMES",17,2e+05,531477,450000,1450000,2014,"SEAGATE"
"5790","Queens","SEAGATE","03 THREE FAMILY HOMES",4,460000,662500,615000,960000,2014,"SEAGATE"
"5791","Queens","SHEEPSHEAD BAY","01 ONE FAMILY HOMES",80,224173,514587,516500,870000,2014,"SHEEPSHEAD BAY"
"5792","Queens","SHEEPSHEAD BAY","02 TWO FAMILY HOMES",126,225000,636356,639500,1300000,2014,"SHEEPSHEAD BAY"
"5793","Queens","SHEEPSHEAD BAY","03 THREE FAMILY HOMES",11,320000,730221,725000,950000,2014,"SHEEPSHEAD BAY"
"5794","Queens","SPRING CREEK","01 ONE FAMILY HOMES",3,325000,410743,355663,551567,2014,"SPRING CREEK"
"5795","Queens","SUNSET PARK","01 ONE FAMILY HOMES",14,250000,1001000,970000,1816000,2014,"SUNSET PARK"
"5796","Queens","SUNSET PARK","02 TWO FAMILY HOMES",155,275000,906822,910000,2200000,2014,"SUNSET PARK"
"5797","Queens","SUNSET PARK","03 THREE FAMILY HOMES",33,320000,853806,950000,1510000,2014,"SUNSET PARK"
"5798","Queens","WILLIAMSBURG-CENTRAL","01 ONE FAMILY HOMES",3,320000,1408333,7e+05,3205000,2014,"WILLIAMSBURG"
"5799","Queens","WILLIAMSBURG-CENTRAL","02 TWO FAMILY HOMES",4,6e+05,962500,925000,1400000,2014,"WILLIAMSBURG"
"5800","Queens","WILLIAMSBURG-CENTRAL","03 THREE FAMILY HOMES",7,360000,661958,560037,967000,2014,"WILLIAMSBURG"
"5801","Queens","WILLIAMSBURG-EAST","01 ONE FAMILY HOMES",12,430000,1165000,1020000,2300000,2014,"WILLIAMSBURG"
"5802","Queens","WILLIAMSBURG-EAST","02 TWO FAMILY HOMES",28,325000,1257519,1256000,2315000,2014,"WILLIAMSBURG"
"5803","Queens","WILLIAMSBURG-EAST","03 THREE FAMILY HOMES",9,413480,1045942,1100000,1545000,2014,"WILLIAMSBURG"
"5804","Queens","WILLIAMSBURG-NORTH","01 ONE FAMILY HOMES",2,2500000,2850000,2850000,3200000,2014,"WILLIAMSBURG"
"5805","Queens","WILLIAMSBURG-NORTH","02 TWO FAMILY HOMES",8,2e+05,1535156,1530000,2950000,2014,"WILLIAMSBURG"
"5806","Queens","WILLIAMSBURG-NORTH","03 THREE FAMILY HOMES",8,612500,2067813,2137500,3325000,2014,"WILLIAMSBURG"
"5807","Queens","WILLIAMSBURG-SOUTH","02 TWO FAMILY HOMES",13,4e+05,1078462,865000,3500000,2014,"WILLIAMSBURG"
"5808","Queens","WILLIAMSBURG-SOUTH","03 THREE FAMILY HOMES",3,1240000,1713333,1600000,2300000,2014,"WILLIAMSBURG"
"5809","Queens","WINDSOR TERRACE","01 ONE FAMILY HOMES",8,675000,1028625,1002000,1470000,2014,"WINDSOR TERRACE"
"5810","Queens","WINDSOR TERRACE","02 TWO FAMILY HOMES",39,315000,1296289,1200000,2350000,2014,"WINDSOR TERRACE"
"5811","Queens","WINDSOR TERRACE","03 THREE FAMILY HOMES",6,1075000,1632500,1507500,2425000,2014,"WINDSOR TERRACE"
"5812","Queens","WYCKOFF HEIGHTS","01 ONE FAMILY HOMES",3,572500,631667,612500,710000,2014,"WYCKOFF HEIGHTS"
"5813","Queens","WYCKOFF HEIGHTS","02 TWO FAMILY HOMES",24,235000,550777,534188,1250000,2014,"WYCKOFF HEIGHTS"
"5814","Queens","WYCKOFF HEIGHTS","03 THREE FAMILY HOMES",10,350000,703300,707500,999000,2014,"WYCKOFF HEIGHTS"
"5815","Bronx","BATHGATE","01 ONE FAMILY HOMES",3,225000,343333,225000,580000,2014,"BATHGATE"
"5816","Bronx","BATHGATE","02 TWO FAMILY HOMES",13,240000,350169,360000,525200,2014,"BATHGATE"
"5817","Bronx","BATHGATE","03 THREE FAMILY HOMES",5,250000,355520,360000,440000,2014,"BATHGATE"
"5818","Bronx","BAYCHESTER","01 ONE FAMILY HOMES",64,2e+05,323235,332200,457830,2014,"BAYCHESTER"
"5819","Bronx","BAYCHESTER","02 TWO FAMILY HOMES",80,210000,432014,417000,675000,2014,"BAYCHESTER"
"5820","Bronx","BAYCHESTER","03 THREE FAMILY HOMES",19,285204,473622,485500,675000,2014,"BAYCHESTER"
"5821","Bronx","BEDFORD PARK/NORWOOD","01 ONE FAMILY HOMES",9,2e+05,307882,250000,525000,2014,"BEDFORD PARK/NORWOOD"
"5822","Bronx","BEDFORD PARK/NORWOOD","02 TWO FAMILY HOMES",24,225000,403233,365000,720000,2014,"BEDFORD PARK/NORWOOD"
"5823","Bronx","BEDFORD PARK/NORWOOD","03 THREE FAMILY HOMES",12,2e+05,360759,337500,550000,2014,"BEDFORD PARK/NORWOOD"
"5824","Bronx","BELMONT","02 TWO FAMILY HOMES",12,228150,343426,315000,495000,2014,"BELMONT"
"5825","Bronx","BELMONT","03 THREE FAMILY HOMES",11,263640,411222,370000,9e+05,2014,"BELMONT"
"5826","Bronx","BRONXDALE","01 ONE FAMILY HOMES",39,2e+05,347971,345000,610950,2014,"BRONXDALE"
"5827","Bronx","BRONXDALE","02 TWO FAMILY HOMES",64,2e+05,421375,410000,1023453,2014,"BRONXDALE"
"5828","Bronx","BRONXDALE","03 THREE FAMILY HOMES",8,237500,374318,338522,575000,2014,"BRONXDALE"
"5829","Bronx","CASTLE HILL/UNIONPORT","01 ONE FAMILY HOMES",21,220000,323151,340000,390000,2014,"CASTLE HILL/UNIONPORT"
"5830","Bronx","CASTLE HILL/UNIONPORT","02 TWO FAMILY HOMES",41,205000,401701,435000,540000,2014,"CASTLE HILL/UNIONPORT"
"5831","Bronx","CASTLE HILL/UNIONPORT","03 THREE FAMILY HOMES",11,380000,539064,475000,702592,2014,"CASTLE HILL/UNIONPORT"
"5832","Bronx","CITY ISLAND","01 ONE FAMILY HOMES",21,265000,413271,365970,760000,2014,"CITY ISLAND"
"5833","Bronx","CITY ISLAND","02 TWO FAMILY HOMES",9,295074,542830,560000,980000,2014,"CITY ISLAND"
"5834","Bronx","CITY ISLAND","03 THREE FAMILY HOMES",1,398200,398200,398200,398200,2014,"CITY ISLAND"
"5835","Bronx","CO-OP CITY","01 ONE FAMILY HOMES",2,280000,280000,280000,280000,2014,"CO-OP CITY"
"5836","Bronx","COUNTRY CLUB","01 ONE FAMILY HOMES",55,230000,444610,428500,1100000,2014,"COUNTRY CLUB"
"5837","Bronx","COUNTRY CLUB","02 TWO FAMILY HOMES",27,2e+05,536974,580000,784000,2014,"COUNTRY CLUB"
"5838","Bronx","COUNTRY CLUB","03 THREE FAMILY HOMES",4,4e+05,601000,639500,725000,2014,"COUNTRY CLUB"
"5839","Bronx","CROTONA PARK","01 ONE FAMILY HOMES",3,294000,321333,3e+05,370000,2014,"CROTONA PARK"
"5840","Bronx","CROTONA PARK","02 TWO FAMILY HOMES",11,205000,400350,387000,712470,2014,"CROTONA PARK"
"5841","Bronx","CROTONA PARK","03 THREE FAMILY HOMES",4,410000,457500,460000,499999,2014,"CROTONA PARK"
"5842","Bronx","EAST TREMONT","01 ONE FAMILY HOMES",4,304500,333375,314500,4e+05,2014,"EAST TREMONT"
"5843","Bronx","EAST TREMONT","02 TWO FAMILY HOMES",16,2e+05,368399,307500,750000,2014,"EAST TREMONT"
"5844","Bronx","EAST TREMONT","03 THREE FAMILY HOMES",15,2e+05,401059,410000,525000,2014,"EAST TREMONT"
"5845","Bronx","FIELDSTON","01 ONE FAMILY HOMES",11,455000,1732718,1675000,3300000,2014,"FIELDSTON"
"5846","Bronx","FIELDSTON","02 TWO FAMILY HOMES",5,495000,621200,595000,8e+05,2014,"FIELDSTON"
"5847","Bronx","FIELDSTON","03 THREE FAMILY HOMES",1,533850,533850,533850,533850,2014,"FIELDSTON"
"5848","Bronx","FORDHAM","02 TWO FAMILY HOMES",9,375000,511556,450000,785000,2014,"FORDHAM"
"5849","Bronx","FORDHAM","03 THREE FAMILY HOMES",1,499000,499000,499000,499000,2014,"FORDHAM"
"5850","Bronx","HIGHBRIDGE/MORRIS HEIGHTS","01 ONE FAMILY HOMES",2,262000,266000,266000,270000,2014,"HIGHBRIDGE/MORRIS HEIGHTS"
"5851","Bronx","HIGHBRIDGE/MORRIS HEIGHTS","02 TWO FAMILY HOMES",21,210000,347897,336500,559000,2014,"HIGHBRIDGE/MORRIS HEIGHTS"
"5852","Bronx","HIGHBRIDGE/MORRIS HEIGHTS","03 THREE FAMILY HOMES",9,232700,436338,475000,580000,2014,"HIGHBRIDGE/MORRIS HEIGHTS"
"5853","Bronx","HUNTS POINT","02 TWO FAMILY HOMES",15,230000,391999,408000,479000,2014,"HUNTS POINT"
"5854","Bronx","HUNTS POINT","03 THREE FAMILY HOMES",4,360000,407500,4e+05,470000,2014,"HUNTS POINT"
"5855","Bronx","KINGSBRIDGE HTS/UNIV HTS","01 ONE FAMILY HOMES",4,2e+05,302500,250000,510000,2014,"KINGSBRIDGE HTS/UNIV HTS"
"5856","Bronx","KINGSBRIDGE HTS/UNIV HTS","02 TWO FAMILY HOMES",11,244800,448047,486718,6e+05,2014,"KINGSBRIDGE HTS/UNIV HTS"
"5857","Bronx","KINGSBRIDGE HTS/UNIV HTS","03 THREE FAMILY HOMES",2,390000,397863,397863,405725,2014,"KINGSBRIDGE HTS/UNIV HTS"
"5858","Bronx","KINGSBRIDGE/JEROME PARK","01 ONE FAMILY HOMES",14,280000,450454,442500,975000,2014,"KINGSBRIDGE/JEROME PARK"
"5859","Bronx","KINGSBRIDGE/JEROME PARK","02 TWO FAMILY HOMES",20,231192,418255,426000,610000,2014,"KINGSBRIDGE/JEROME PARK"
"5860","Bronx","KINGSBRIDGE/JEROME PARK","03 THREE FAMILY HOMES",4,321000,982463,591925,2425000,2014,"KINGSBRIDGE/JEROME PARK"
"5861","Bronx","MELROSE/CONCOURSE","01 ONE FAMILY HOMES",4,211650,347201,357750,461653,2014,"MELROSE/CONCOURSE"
"5862","Bronx","MELROSE/CONCOURSE","02 TWO FAMILY HOMES",17,244881,417308,425000,785000,2014,"MELROSE/CONCOURSE"
"5863","Bronx","MELROSE/CONCOURSE","03 THREE FAMILY HOMES",16,2e+05,380069,357500,559000,2014,"MELROSE/CONCOURSE"
"5864","Bronx","MORRIS PARK/VAN NEST","01 ONE FAMILY HOMES",27,207500,370275,375000,497000,2014,"MORRIS PARK/VAN NEST"
"5865","Bronx","MORRIS PARK/VAN NEST","02 TWO FAMILY HOMES",48,225000,438709,432500,667000,2014,"MORRIS PARK/VAN NEST"
"5866","Bronx","MORRIS PARK/VAN NEST","03 THREE FAMILY HOMES",23,277000,532333,535000,780000,2014,"MORRIS PARK/VAN NEST"
"5867","Bronx","MORRISANIA/LONGWOOD","01 ONE FAMILY HOMES",11,239400,307266,285000,603025,2014,"MORRISANIA/LONGWOOD"
"5868","Bronx","MORRISANIA/LONGWOOD","02 TWO FAMILY HOMES",35,210000,372280,382000,671676,2014,"MORRISANIA/LONGWOOD"
"5869","Bronx","MORRISANIA/LONGWOOD","03 THREE FAMILY HOMES",40,2e+05,438555,440000,950000,2014,"MORRISANIA/LONGWOOD"
"5870","Bronx","MOTT HAVEN/PORT MORRIS","01 ONE FAMILY HOMES",11,2e+05,371464,290000,775000,2014,"MOTT HAVEN/PORT MORRIS"
"5871","Bronx","MOTT HAVEN/PORT MORRIS","02 TWO FAMILY HOMES",7,230000,334714,338000,425000,2014,"MOTT HAVEN/PORT MORRIS"
"5872","Bronx","MOTT HAVEN/PORT MORRIS","03 THREE FAMILY HOMES",11,222000,386000,3e+05,1150000,2014,"MOTT HAVEN/PORT MORRIS"
"5873","Bronx","MOUNT HOPE/MOUNT EDEN","01 ONE FAMILY HOMES",3,319000,382667,340000,489000,2014,"MOUNT HOPE/MOUNT EDEN"
"5874","Bronx","MOUNT HOPE/MOUNT EDEN","02 TWO FAMILY HOMES",9,290880,484427,480000,8e+05,2014,"MOUNT HOPE/MOUNT EDEN"
"5875","Bronx","MOUNT HOPE/MOUNT EDEN","03 THREE FAMILY HOMES",1,285000,285000,285000,285000,2014,"MOUNT HOPE/MOUNT EDEN"
"5876","Bronx","PARKCHESTER","01 ONE FAMILY HOMES",4,273000,359500,357500,450000,2014,"PARKCHESTER"
"5877","Bronx","PARKCHESTER","02 TWO FAMILY HOMES",22,215000,391956,395000,537000,2014,"PARKCHESTER"
"5878","Bronx","PARKCHESTER","03 THREE FAMILY HOMES",18,2e+05,407770,455000,682494,2014,"PARKCHESTER"
"5879","Bronx","PELHAM GARDENS","01 ONE FAMILY HOMES",19,230000,442632,417000,715000,2014,"PELHAM GARDENS"
"5880","Bronx","PELHAM GARDENS","02 TWO FAMILY HOMES",12,369000,509753,456000,989040,2014,"PELHAM GARDENS"
"5881","Bronx","PELHAM PARKWAY NORTH","01 ONE FAMILY HOMES",35,256000,414115,410000,659000,2014,"PELHAM PARKWAY NORTH"
